url,type,status,lang,title,title_len,description,description_len,has_description,robots,canonical,self_canonical,h1_count,h1s,missing_h1,multi_h1,viewport,hreflang_count,schema_types,has_product_schema,has_article_schema,has_offer_schema,text_words,copy_like_url,variant_like_url,priority_flag
https://mamapack.pl/products/akuku-a0144-podklad-higieniczny-jednorazowy-60x90-cm-promed-20-szt,products,200,pl,Podkład higieniczny jednorazowy AKUKU proMED 60x90 cm - 20 sztuk – mamapack,75,"AKUKU A0144 podkład higieniczny jednorazowy 60x90 cm, 20 sztuk. Wysokochłonny, miękki, idealny do pielęgnacji niemowląt i osób chorych.",135,1,,https://mamapack.pl/products/akuku-a0144-podklad-higieniczny-jednorazowy-60x90-cm-promed-20-szt,1,1,AKUKU A0144 - Podkład higieniczny jednorazowy 60x90 cm - proMED - (20 szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,561,0,0,long_title
https://mamapack.pl/products/lansinoh-wkladki-laktacyjne-jednorazowe-60-szt,products,200,pl,Lansinoh Wkładki laktacyjne jednorazowe 60 szt. - komfort i higiena – mamapack,78,"Jednorazowe wkładki laktacyjne Lansinoh 60 szt. - superchłonne, dyskretne i wygodne. Doskonała ochrona przed przeciekaniem dla karmiących mam.",142,1,,https://mamapack.pl/products/lansinoh-wkladki-laktacyjne-jednorazowe-60-szt,1,1,LANSINOH - Wkładki laktacyjne jednorazowe - (60 szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,497,0,0,long_title
https://mamapack.pl/products/akuku-a0160-wkladki-laktacyjne-daily-60-szt,products,200,pl,Wkładki laktacyjne AKUKU DAILY 60 szt. - wygoda i chłonność – mamapack,70,"Jednorazowe wkładki laktacyjne AKUKU DAILY, 60 szt. Miękkie, superchłonne i komfortowe. Doskonałe wsparcie dla karmiących mam.",126,1,,https://mamapack.pl/products/akuku-a0160-wkladki-laktacyjne-daily-60-szt,1,1,AKUKU A0160 - Wkładki laktacyjne DAILY - (60 szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,499,0,0,long_title
https://mamapack.pl/products/canpol-26-901-pieluszki-muslinowe-2-szt-70x70cm-bonjour-paris-blue,products,200,pl,Canpol Babies Pieluszki Muślinowe Bonjour Paris 70x70 cm - 2 szt. – mamapack,76,"Delikatne pieluszki muślinowe Canpol Bonjour Paris 70x70 cm, 2 sztuki. 100% bawełna, idealna dla wrażliwej skóry niemowląt. Praktyczne i przewiewne.",148,1,,https://mamapack.pl/products/canpol-26-901-pieluszki-muslinowe-2-szt-70x70cm-bonjour-paris-blue,1,0,,1,0,1,0,,0,0,0,255,0,0,missing_h1 | missing_product_schema | long_title
https://mamapack.pl/products/canpol-26-901-pieluszki-muslinowe-2-szt-70x70cm-bonjour-paris-pink,products,200,pl,Pieluszki muślinowe Canpol Bonjour Paris Pink 70x70 cm - 2 szt. – mamapack,74,"Delikatne pieluszki muślinowe Canpol Bonjour Paris Pink, 70x70 cm, 2 szt. 100% bawełna, przewiewne i miękkie, idealne dla niemowląt od 1. dnia życia.",149,1,,https://mamapack.pl/products/canpol-26-901-pieluszki-muslinowe-2-szt-70x70cm-bonjour-paris-pink,1,1,CANPOL 26/901 - Pieluszki MUŚLINOWE - 70x70cm - (2 szt.) -Bonjour Paris pink,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,484,0,0,long_title
https://mamapack.pl/products/chicco-00061779000000-wkladki-laktacyjne-30-szt,products,200,pl,Chicco Wkładki laktacyjne antybakteryjne 30 szt. - komfort i higiena – mamapack,79,"Antybakteryjne wkładki laktacyjne Chicco, 30 szt. Chłonne, dyskretne i komfortowe, utrzymują pierś suchą i odzież czystą.",121,1,,https://mamapack.pl/products/chicco-00061779000000-wkladki-laktacyjne-30-szt,1,1,CHICCO 00061779000000 - Wkładki laktacyjne - (30 szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,507,0,0,long_title
https://mamapack.pl/products/b-o-1479-02-kocyk-dzianiny-bambusowy-szary,products,200,pl,BabyOno Kocyk dzianinowy bambusowy szary 75x100 cm - miękki i antybakteryjny – mamapack,87,"Kocyk dzianinowy BabyOno 75x100 cm z włókien bambusa, miękki i delikatny. Antybakteryjny, przewiewny, idealny dla wrażliwej skóry niemowląt.",140,1,,https://mamapack.pl/products/b-o-1479-02-kocyk-dzianiny-bambusowy-szary,1,1,"B.O.1647/(1,2,3) - Kocyk bawełniany - Dzianinynowy",0,0,1,0,Organization,0,0,0,690,0,0,missing_product_schema | long_title
https://mamapack.pl/products/b-o-585-30-biustonosz-do-karmienia-b75-80-neutralny,products,200,pl,BabyOno Biustonosz do karmienia B75-80 neutralny - komfort i higiena – mamapack,79,"Antybakteryjny biustonosz do karmienia BabyOno B75-80, bezszwowy z odpinanymi miseczkami. Elegancki i wygodny, idealny dla mam karmiących.",138,1,,https://mamapack.pl/products/b-o-585-30-biustonosz-do-karmienia-b75-80-neutralny,1,1,B.O.585/30 - Biustonosz do karmienia - NEUTRALNY,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,608,0,0,long_title
https://mamapack.pl/products/b-o-823-m-silikonowe-oslonki-na-piersi-natural-nursing,products,200,pl,Silikonowe osłonki na piersi BabyOno 823/M - Naturalne karmienie – mamapack,75,"Silikonowe osłonki na piersi BabyOno 823/M chronią brodawki przed podrażnieniami. Delikatne, miękkie i bez BPA, wspierają karmienie naturalne przy problemach ze ssaniem.",169,1,,https://mamapack.pl/products/b-o-823-m-silikonowe-oslonki-na-piersi-natural-nursing,1,1,B.O.823 - Silikonowe osłonki na piersi NATURAL NURSING,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,552,0,0,long_title | long_desc
https://mamapack.pl/products/b-o-500-xl-jednorazowe-majtki-poporodowe-xl,products,200,pl,Jednorazowe majtki poporodowe BabyOno XL - 5 sztuk – mamapack,61,"Higieniczne majtki poporodowe BabyOno XL, przewiewne i komfortowe. Idealne na czas połogu, pakowane indywidualnie, opakowanie zawiera 5 sztuk.",142,1,,https://mamapack.pl/products/b-o-500-xl-jednorazowe-majtki-poporodowe-xl,1,1,B.O.500 - Jednorazowe Majtki poporodowe - 5 szt.,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,547,0,0,
https://mamapack.pl/products/akuku-a0069-podklad-poporodowy-slim,products,200,pl,AKUKU A0069 Podkład poporodowy Slim - 10 sztuk – mamapack,57,"Oddychające, hipoalergiczne podkłady poporodowe AKUKU Slim. Delikatne i chłonne, ze skrzydełkami i samoprzylepnym paskiem. Idealne w połogu.",140,1,,https://mamapack.pl/products/akuku-a0069-podklad-poporodowy-slim,1,1,AKUKU A0069 - Podkład poporodowy - SLIM,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,491,0,0,
https://mamapack.pl/products/lansinoh-lanolina-40-ml,products,200,pl,Lansinoh Lanolina HPA 40 ml - ulga dla brodawek – mamapack,58,"Lansinoh Lanolina HPA 40 ml - naturalny, hipoalergiczny krem do pielęgnacji popękanych brodawek. Bezpieczny dla mamy i dziecka, bez potrzeby usuwania przed karmieniem.",167,1,,https://mamapack.pl/products/lansinoh-lanolina-40-ml,1,1,LANSINOH - Lanolina HPA - krem na brodawki sutkowe - (40 ml),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,532,0,0,long_desc
https://mamapack.pl/products/lansinoh-pericare-wkladki-zelowe-poporodowe-therapearl,products,200,pl,Lansinoh Therapearl Wkładka żelowa poporodowa - ciepło-zimno – mamapack,71,"Wkładka żelowa poporodowa Lansinoh Therapearl. Stosowana na zimno i ciepło, przynosi ulgę po cesarce, przy skurczach macicy oraz bólu krocza. W zestawie 12 pokrowców.",166,1,,https://mamapack.pl/products/lansinoh-pericare-wkladki-zelowe-poporodowe-therapearl,1,1,LANSINOH PERICARE - Wkładki ŻELOWE poporodowe Therapearl,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,520,0,0,long_title | long_desc
https://mamapack.pl/products/nuk-252137-wkladki-laktacyjne-high-peformence-8szt,products,200,pl,NUK High Performance Wkładki laktacyjne - 8 sztuk – mamapack,60,"NUK High Performance wkładki laktacyjne: superchłonne i wygodne. Zwiększona chłonność o 40%, dopasowują się idealnie do piersi. Pakowane pojedynczo, 8 sztuk w opakowaniu.",170,1,,https://mamapack.pl/products/nuk-252137-wkladki-laktacyjne-high-peformence-8szt,1,1,NUK 252137 - Wkładki laktacyjne HIGH PEFORMENCE - (8szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,512,0,0,long_desc
https://mamapack.pl/products/lovi-5-606-silikonowe-oslonki-piersi-skin-touch-2-szt-m-l,products,200,pl,LOVI Silikonowe osłonki piersi Skin Touch M/L – 2 sztuki – mamapack,67,"LOVI osłonki piersi M/L, cienkie i delikatne, chronią brodawki sutkowe i wspierają karmienie piersią. Idealne dla płaskich brodawek.",132,1,,https://mamapack.pl/products/lovi-5-606-silikonowe-oslonki-piersi-skin-touch-2-szt-m-l,1,1,LOVI 5/605(606) - Silikonowe osłonki piersi Skin Touch (2 szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,528,0,0,long_title
https://mamapack.pl/products/b-o-509-podklad-do-przewijania-60x90-10-szt,products,200,pl,BabyOno Podkłady do przewijania 60x90 cm – 10 szt. – mamapack,61,"BabyOno podkłady higieniczne 60x90 cm. Superabsorbent, paski samoprzylepne, ochrona przed przeciekaniem. Idealne do przewijania i dla kobiet po porodzie.",153,1,,https://mamapack.pl/products/b-o-509-podklad-do-przewijania-60x90-10-szt,1,1,..B.O.509 - Podkład do przewijania 60x90cm - (10 szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,521,0,0,
https://mamapack.pl/products/b-o-298-01-wkladki-laktacyjne-natural-nursing-24-szt-biale,products,200,pl,Wkładki laktacyjne BabyOno Natural Nursing 24 szt. – białe – mamapack,69,"Superchłonne wkładki laktacyjne BabyOno Natural Nursing 24 szt. Zapewniają dyskrecję, ochronę przed przeciekaniem i maksymalną higienę.",135,1,,https://mamapack.pl/products/b-o-298-01-wkladki-laktacyjne-natural-nursing-24-szt-biale,1,0,,1,0,1,0,Organization,0,0,0,266,0,0,missing_h1 | missing_product_schema | long_title
https://mamapack.pl/products/akuku-a0369-podklady-poporodowe,products,200,pl,Akuku A0369 Podkłady poporodowe ultrachłonne – 10 sztuk – mamapack,66,"Ultrachłonne podkłady poporodowe Akuku A0369, idealne dla kobiet w połogu. Miękka warstwa, superabsorbent, komfort i ochrona przed przeciekaniem.",145,1,,https://mamapack.pl/products/akuku-a0369-podklady-poporodowe,1,0,,1,0,1,0,,0,0,0,252,0,0,missing_h1 | missing_product_schema | long_title
https://mamapack.pl/products/bella-wkladki-laktacyjne-mamma-30-szt,products,200,pl,Bella Mamma Wkładki laktacyjne z przylepcem – 30 szt. – mamapack,64,"Jednorazowe wkładki laktacyjne Bella Mamma. Chłonne, miękkie i przewiewne. Anatomiczny kształt i przylepiec dla komfortu karmiących mam.",136,1,,https://mamapack.pl/products/bella-wkladki-laktacyjne-mamma-30-szt,1,1,BELLA - Wkładki laktacyjne MAMMA - (30 szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,442,0,0,
https://mamapack.pl/products/canpol-1-653-wkladki-laktacyjne-30-szt,products,200,pl,Canpol Babies Wkładki laktacyjne 3D z przylepcem – 30 sztuk – mamapack,70,"Ultrachłonne wkładki laktacyjne Canpol Babies 3D. Zapewniają szybkie wchłanianie, komfort i ochronę przed przeciekaniem.",120,1,,https://mamapack.pl/products/canpol-1-653-wkladki-laktacyjne-30-szt,1,1,CANPOL 1/653 - Wkładki laktacyjne - (30 szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,462,0,0,long_title
https://mamapack.pl/products/matex-kocyk-prestige-bawelniany-dwustronny-75x100-tb0354-04,products,200,pl,BabyMatex Prestige dwustronny kocyk bawełniany 75x100 cm – mamapack,67,"Dwustronny kocyk BabyMatex Prestige, wykonany z bawełny, o wymiarach 75x100 cm. Idealny dla niemowląt, zapewnia ciepło i komfort. Certyfikat Oeko Tex Standard 100.",163,1,,https://mamapack.pl/products/matex-kocyk-prestige-bawelniany-dwustronny-75x100-tb0354-04,1,1,MATEX - KOCYK - PRESTIGE bawełniany dwustronny -(Кozmiar 75x100),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,500,0,0,long_title | long_desc
https://mamapack.pl/products/b-o-1553-01-okrycie-kapielowe-bambusowe-z-kapturkiem-100x100cm-rozowe,products,200,pl,BabyOno Okrycie kąpielowe bambusowe z kapturkiem 100x100 cm – różowe – mamapack,79,"Miękkie i hipoalergiczne okrycie kąpielowe BabyOno z bambusa, 100x100 cm. Doskonała chłonność, idealne dla wrażliwej skóry niemowląt.",133,1,,https://mamapack.pl/products/b-o-1553-01-okrycie-kapielowe-bambusowe-z-kapturkiem-100x100cm-rozowe,1,1,B.O.1553 - Okrycie kąpielowe z kapturkiem - Bambusowe - 100x100cm,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,595,0,0,long_title
https://mamapack.pl/products/canpol-78-007-dyskretne-podpaski-poporodowe-ze-skrzydelkami-day,products,200,pl,Canpol Babies dyskretne podpaski poporodowe ze skrzydełkami Day – 10 szt. – mamapack,84,"Dyskretne podpaski poporodowe Canpol Babies Day. Cienkie, ultrachłonne i oddychające. 2,2 mm grubości, 4 skrzydełka i ochrona przed przeciekaniem.",146,1,,https://mamapack.pl/products/canpol-78-007-dyskretne-podpaski-poporodowe-ze-skrzydelkami-day,1,1,CANPOL 78/007 - Dyskretne podpaski poporodowe - ze Skrzydełkami Day - (10 szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,467,0,0,long_title
https://mamapack.pl/products/canpol-73-003-wysokochlonne-podklady-poporodowe-10szt,products,200,pl,Canpol Babies Wysokochłonne podkłady poporodowe 10 sztuk – mamapack,67,"Wysokochłonne podkłady poporodowe Canpol Babies 73/003. Oddychające, cienkie i wygodne, zapewniają ochronę i komfort w okresie połogu.",134,1,,https://mamapack.pl/products/canpol-73-003-wysokochlonne-podklady-poporodowe-10szt,1,0,,1,0,1,0,Organization,0,0,0,271,0,0,missing_h1 | missing_product_schema | long_title
https://mamapack.pl/products/canpol-78-008-dyskretne-podpaski-poporodowe-ze-skrzydelkami-night,products,200,pl,Canpol Babies podpaski poporodowe Night ze skrzydełkami – 8 szt. – mamapack,75,"Dyskretne podpaski poporodowe Canpol Babies Night. Cienkie, 42 cm długości, zapewniają ochronę nocą. Ultrachłonny wkład i technologia neutralizująca zapachy.",157,1,,https://mamapack.pl/products/canpol-78-008-dyskretne-podpaski-poporodowe-ze-skrzydelkami-night,1,1,CANPOL 78/008 - Dyskretne podpaski poporodowe - ze Skrzydełkami Night- (8 szt. ),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,529,0,0,long_title
https://mamapack.pl/products/canpol-16-000-majtki-dla-kobiet-w-ciazy-i-po-porodzie-2-szt-s-m,products,200,pl,Canpol Babies majtki dla kobiet w ciąży i po porodzie S/M – 2 szt. – mamapack,77,"Komfortowe, bezszwowe majtki Canpol Babies dla kobiet w ciąży i po porodzie. Wysoki stan, elastyczny materiał, rozmiar S/M. Idealne po cesarskim cięciu.",152,1,,https://mamapack.pl/products/canpol-16-000-majtki-dla-kobiet-w-ciazy-i-po-porodzie-2-szt-s-m,1,1,CANPOL 16/000(1) - Majtki dla kobiet w ciąży i po porodzie - (2 szt.),0,0,1,0,Organization,0,0,0,521,0,0,missing_product_schema | long_title
https://mamapack.pl/products/canpol-73-002-wielorazowe-majtki-poporodowe-siateczkowe-2szt-l-xl,products,200,pl,Canpol Babies wielorazowe majtki poporodowe siateczkowe L/XL – 2 sztuki – mamapack,82,"Elastyczne i oddychające majtki poporodowe Canpol Babies L/XL. Wielorazowe, bezszwowe, idealne po cesarskim cięciu. Dla obwodu bioder 90-140 cm.",144,1,,https://mamapack.pl/products/canpol-73-002-wielorazowe-majtki-poporodowe-siateczkowe-2szt-l-xl,1,0,,1,0,1,0,Organization,0,0,0,261,0,0,missing_h1 | missing_product_schema | long_title
https://mamapack.pl/products/b-o-503-xxl-wielorazowe-majtki-siateczkowe-xxl-2sz,products,200,pl,BabyOno wielorazowe majtki poporodowe siateczkowe XXL – 2 szt. – mamapack,73,"Przewiewne i elastyczne majtki poporodowe BabyOno w rozmiarze XXL. Wygodne, bezszwowe, wspierają gojenie ran i podtrzymują podkład poporodowy.",142,1,,https://mamapack.pl/products/b-o-503-xxl-wielorazowe-majtki-siateczkowe-xxl-2sz,1,0,,1,0,1,0,,0,0,0,252,0,0,missing_h1 | missing_product_schema | long_title
https://mamapack.pl/products/akuku-a0258-podklad-peva-55x70-sowy-szare,products,200,pl,Akuku Podkład Peva 55x70 cm z szarymi sowami – wielorazowy – mamapack,69,"Wielorazowy podkład Akuku 55x70 cm, wykonany z nieprzemakalnej folii EVA i wypełniony miękką pianką. Idealny do przewijania w domu i w podróży.",143,1,,https://mamapack.pl/products/akuku-a0258-podklad-peva-55x70-sowy-szare,1,1,AKUKU A0258 - Podkład Peva 55x70cm - Sowy Szare,0,0,1,0,Organization,0,0,0,466,0,0,missing_product_schema | long_title
https://mamapack.pl/products/akuku-a0254-podklad-peva-55x70-sowy-rozowo-niebieskie,products,200,pl,Akuku Podkład Peva 55x70 cm z różowo-niebieskimi sowami – mamapack,66,"Wielorazowy podkład Akuku 55x70 cm, nieprzemakalny i miękki. Idealny do przewijania niemowląt w domu i podróży, z motywem różowo-niebieskich sow.",145,1,,https://mamapack.pl/products/akuku-a0254-podklad-peva-55x70-sowy-rozowo-niebieskie,1,1,AKUKU A0254 - Podkład Peva 55x70 cm - Sowy Różowo-Niebieskie,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,486,0,0,long_title
https://mamapack.pl/products/b-o-597-podklady-poporodowe-comfort,products,200,pl,BabyOno Podkłady poporodowe Comfort 10 szt. – superchłonne – mamapack,69,"Podkłady poporodowe BabyOno Comfort 597. Delikatna, oddychająca warstwa i superabsorbent. Wygoda, ochrona i świeżość w połogu.",126,1,,https://mamapack.pl/products/b-o-597-podklady-poporodowe-comfort,1,1,B.O.597 - Podkłady poporodowe COMFORT - (10 szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,499,0,0,long_title
https://mamapack.pl/products/b-o-599-podklady-poporodowe-night-day,products,200,pl,BabyOno Podkłady poporodowe Night & Day 10 sztuk – ochrona i komfort – mamapack,79,"Podkłady poporodowe BabyOno Night & Day 599. Superabsorbent, anatomiczny kształt, ochrona w dzień i w nocy. Delikatne, oddychające, 37 cm długości.",147,1,,https://mamapack.pl/products/b-o-599-podklady-poporodowe-night-day,1,1,B.O.599 - Podkłady poporodowe NIGHT & DAY - (10szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,519,0,0,long_title
https://mamapack.pl/products/b-o-348-12-pieluszki-muslinowe-super-miekkie,products,200,pl,BabyOno Super miękkie pieluszki muślinowe 70x70 cm – 3 sztuki – mamapack,72,"Super miękkie pieluszki muślinowe BabyOno 70x70 cm. Wykonane z bawełny, delikatne dla skóry dziecka, idealne do przewijania i jako otulacz.",139,1,,https://mamapack.pl/products/b-o-348-12-pieluszki-muslinowe-super-miekkie,1,1,B.O.348/12 - Pieluszki - MUŚLINOWE - super miękkie,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,532,0,0,long_title
https://mamapack.pl/products/b-o-348-11-pieluszki-muslinowe-super-miekkie,products,200,pl,BabyOno Pieluszki muślinowe super miękkie 70x70 cm – 3 sztuki – mamapack,72,"Super miękkie pieluszki muślinowe BabyOno 70x70 cm, delikatne dla skóry dziecka. Wielofunkcyjne, przewiewne i chłonne. Zestaw 3 szt.",132,1,,https://mamapack.pl/products/b-o-348-11-pieluszki-muslinowe-super-miekkie,1,1,B.O.348/11 - Pieluszki - MUŚLINOWE - super miękkie,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,527,0,0,long_title
https://mamapack.pl/products/b-o-348-10-pieluszki-muslinowe-super-miekkie,products,200,pl,BabyOno Pieluszki muślinowe super miękkie 70x70 cm – 3 sztuki – mamapack,72,"Super miękkie pieluszki muślinowe BabyOno, idealne dla wrażliwej skóry dziecka. Wielofunkcyjne, chłonne i przewiewne. Wymiary 70x70 cm, zestaw 3 szt.",149,1,,https://mamapack.pl/products/b-o-348-10-pieluszki-muslinowe-super-miekkie,1,1,B.O.348/10 - Pieluszki - MUŚLINOWE - super miękkie,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,519,0,0,long_title
https://mamapack.pl/products/b-o-348-08-pieluszki-muslinowe-super-miekkie,products,200,pl,BabyOno Pieluszki muślinowe super miękkie 70x70 cm – 3 sztuki – mamapack,72,"Super miękkie pieluszki muślinowe BabyOno 70x70 cm, wykonane z bawełny. Przewiewne, wielofunkcyjne i delikatne dla skóry niemowląt.",131,1,,https://mamapack.pl/products/b-o-348-08-pieluszki-muslinowe-super-miekkie,1,1,B.O.348/08- Pieluszki - MUŚLINOWE - super miękkie,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,524,0,0,long_title
https://mamapack.pl/products/b-o-348-07-pieluszki-muslinowe-super-miekkie,products,200,pl,BabyOno Pieluszki muślinowe super miękkie 70x70 cm – 3 sztuki – mamapack,72,"Super miękkie pieluszki muślinowe BabyOno, wielofunkcyjne i przewiewne. Delikatne dla skóry dziecka, idealne jako otulacz lub ręcznik.",134,1,,https://mamapack.pl/products/b-o-348-07-pieluszki-muslinowe-super-miekkie,1,0,,1,0,1,0,,0,0,0,254,0,0,missing_h1 | missing_product_schema | long_title
https://mamapack.pl/products/b-o-348-01-pieluszki-muslinowe-3-szt-szary-take-care,products,200,pl,"BabyOno Pieluszki muślinowe 70x70 cm – 3 sztuki, szare – mamapack",65,"Super miękkie pieluszki muślinowe BabyOno, wykonane z przewiewnej bawełny. Wielofunkcyjne, idealne jako otulacz, kocyk czy podkład do przewijania.",146,1,,https://mamapack.pl/products/b-o-348-01-pieluszki-muslinowe-3-szt-szary-take-care,1,1,B.O.348/01 - Pieluszki - MUŚLINOWE - (3 szt.)- szary- TAKE CARE,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,505,0,0,
https://mamapack.pl/products/b-o-397-04-naturalne-pieluszki-z-wlokien-bambusa-organicznego-mietowe-take-care,products,200,pl,"BabyOno Pieluszki bambusowe miętowe – 3 sztuki, hipoalergiczne – mamapack",73,"Naturalne pieluszki BabyOno z włókien bambusa, hipoalergiczne i antybakteryjne. Miętowe, delikatne i miękkie, idealne jako otulacz, kocyk czy podkład do przewijania.",165,1,,https://mamapack.pl/products/b-o-397-04-naturalne-pieluszki-z-wlokien-bambusa-organicznego-mietowe-take-care,1,1,B.O.397/04 -Naturalne pieluszki - z włókien BAMBUSA organicznego - (miętowe) TAKE CARE,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,533,0,0,long_title | long_desc
https://mamapack.pl/products/b-o-397-09-naturalne-pieluszki-z-wlokien-bambusa-natural-bamboo,products,200,pl,"BabyOno Pieluszki bambusowe 70x70 cm – 3 sztuki, antybakteryjne – mamapack",74,"Naturalne pieluszki BabyOno z bambusa, hipoalergiczne i antybakteryjne. Idealne dla delikatnej skóry dziecka. Uniwersalne jako otulacz, kocyk czy ręcznik.",154,1,,https://mamapack.pl/products/b-o-397-09-naturalne-pieluszki-z-wlokien-bambusa-natural-bamboo,1,1,B.O.397/09 - Naturalne pieluszki - z włókien bambusa - NATURAL BAMBOO,0,0,1,0,Brand | Offer | Organization | Product,1,0,1,546,0,0,long_title
https://mamapack.pl/products/b-o-397-12-naturalne-pieluszki-z-wlokien-bambusa-natural-bamboo,products,200,pl,"BabyOno Pieluszki bambusowe 70x70 cm – 3 sztuki, hipoalergiczne – mamapack",74,"Naturalne pieluszki BabyOno z włókien bambusa. Antybakteryjne i delikatne, idealne dla wrażliwej skóry dziecka. Wymiary 70x70 cm, zestaw 3 szt.",143,1,,https://mamapack.pl/products/b-o-397-12-naturalne-pieluszki-z-wlokien-bambusa-natural-bamboo,1,0,,1,0,1,0,,0,0,0,255,0,0,missing_h1 | missing_product_schema | long_title
https://mamapack.pl/products/akuku-a0354-wkladki-laktacyjne-ultracienkie,products,200,pl,Akuku A0354 ultracienkie wkładki laktacyjne – 30 szt. – mamapack,64,"Wkładki laktacyjne Akuku A0354: ultracienkie, superchłonne, o grubości 1 mm. Zapewniają dyskrecję i komfort. Pakowane indywidualnie, 30 szt.",140,1,,https://mamapack.pl/products/akuku-a0354-wkladki-laktacyjne-ultracienkie,1,0,,1,0,1,0,Organization,0,0,0,258,0,0,missing_h1 | missing_product_schema
https://mamapack.pl/products/b-o-513-podklad-do-przewijania-40x60-10szt,products,200,pl,"BabyOno 513 Podkłady do przewijania 40x60 cm, 10 sztuk – mamapack",65,"Chłonne podkłady higieniczne BabyOno 513, 40x60 cm, 10 szt. Idealne dla niemowląt i kobiet po porodzie. Paski samoprzylepne, folia nieprzemakalna.",146,1,,https://mamapack.pl/products/b-o-513-podklad-do-przewijania-40x60-10szt,1,1,..B.O.513 - Podkład do przewijania 40x60cm - (10szt.),0,0,1,0,Brand | Offer | Organization | Product,1,0,1,530,0,0,
https://mamapack.pl/products/b-o-297-01-wkladki-laktacyjne-night-day-40-szt,products,200,pl,Wkładki laktacyjne BabyOno Night & Day 40 sztuk – mamapack,58,"BabyOno wkładki laktacyjne Night & Day, 40 szt. Wyjątkowa chłonność i komfort na dzień i noc. Wyprofilowany kształt i samoprzylepne paski.",138,1,,https://mamapack.pl/products/b-o-297-01-wkladki-laktacyjne-night-day-40-szt,1,0,,1,0,1,0,,0,0,0,252,0,0,missing_h1 | missing_product_schema
https://mamapack.pl/products/canpol-78-001-oddychajace-podklady-poporodowe-na-noc-10szt,products,200,pl,Canpol 78/001 Oddychające podkłady poporodowe na noc 10 sztuk – mamapack,72,"Oddychające podkłady poporodowe Canpol 78/001 na noc. Superchłonny wkład, anatomiczny kształt i ochrona przed przeciekaniem.",124,1,,https://mamapack.pl/products/canpol-78-001-oddychajace-podklady-poporodowe-na-noc-10szt,1,1,..CANPOL 78/001 - Oddychające podkłady poporodowe NA NOC - (10szt.),0,0,1,0,Organization,0,0,0,468,0,0,missing_product_schema | long_title
https://mamapack.pl/products/bella-podklad-higieniczny-mamma-34x11-cm-z-folia-10-szt,products,200,pl,Bella Mamma podkłady higieniczne 34x11 cm z folią 10 szt. – mamapack,68,"Chłonne podkłady higieniczne Bella Mamma, 34x11 cm. Idealne na czas połogu. Delikatne dla skóry, z warstwą folii dla dodatkowej ochrony.",136,1,,https://mamapack.pl/products/bella-podklad-higieniczny-mamma-34x11-cm-z-folia-10-szt,1,0,,1,0,1,0,,0,0,0,254,0,0,missing_h1 | missing_product_schema | long_title
https://mamapack.pl/products/szlafrok-damski-bambusowy-wiazany-xl-doctor-nap,products,200,pl,Szlafrok damski bambusowy wiązany - Doctor Nap – mamapack,57,"Najważniejsze cechy przedmiotu: Producent: Doctor Nap Model: SWB.9999 DARK GREY Kolor: szary Rozmiar: S, M, L, XL Skład materiału: 94% Bambus, 6% Elastan PRODUKT POLSKI Zalety produktu: W stylu HOMEWEAR. Wykonany z najwyższej jakości wiskozy bambusowej. Cudowny kobiecy krój kimona. Praktyczne kieszenie. Uszyty z najwyż",320,1,,https://mamapack.pl/products/szlafrok-damski-bambusowy-wiazany-xl-doctor-nap,1,1,Szlafrok damski bambusowy wiązany - Doctor Nap,0,0,1,0,Organization,0,0,0,414,0,0,missing_product_schema | long_desc
